ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	KNOWN_PROPORTION	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	AUDITORY_SD	GUSTATORY_SD	HAPTIC_SD	OLFACTORY_SD	VISUAL_SD	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY
Lynott-2013-400-40	40	cost			1	1.58823529411765	0.411764705882353	0.882352941176471	0.352941176470588	3.23529411764706	1.41681083464818	0.795206225564457	1.16631647405284	0.606339062590832	1.4374200745044	Visual	0.445454545454545
Lynott-2013-400-41	41	cup	CUP	476	1	1.17647058823529	1.23529411764706	3.94117647058824	1.05882352941176	4.23529411764706	1.28623938856882	1.4374200745044	0.899346167730627	1.29762225990916	0.664211164155071	Visual	0.272727272727273
Lynott-2013-400-42	42	cut			1	1.17647058823529	0.352941176470588	3.52941176470588	0.529411764705882	3.70588235294118	1.07443555632987	0.606339062590832	1.28051000868909	0.717430053979439	0.919558717697852	Visual	0.360759493670887
Lynott-2013-400-43	43	dance	DANCE (MOVEMENT)	3472	1	2.17647058823529	0	2.17647058823529	0.235294117647059	4.64705882352941	1.59041245112891	0	1.66715679067863	0.562295714538387	0.606339062590833	Visual	0.503184713375796
Lynott-2013-400-44	44	deal			1	2	0.294117647058824	1	0.411764705882353	2.41176470588235	1.69558249578132	0.685994340570035	1.3228756555323	0.870260272089029	1.5834623270468	Visual	0.346153846153846
Lynott-2013-400-45	45	deck			1	1	0.117647058823529	2	0.411764705882353	3.41176470588235	1.4142135623731	0.332105582077536	1.3228756555323	0.870260272089029	1.41681083464818	Visual	0.474576271186441
Lynott-2013-400-46	46	democracy			1	2.29411764705882	0	0.176470588235294	0.058823529411765	2.82352941176471	1.57181049598675	0	0.528594139870924	0.242535625036333	1.28623938856882	Visual	0.527472527472528
Lynott-2013-400-47	47	department			1	1.58823529411765	0.176470588235294	0.470588235294118	0.882352941176471	3.58823529411765	1.32565189291023	0.392952623996688	0.717430053979439	0.857492925712544	0.939336436627724	Visual	0.508771929824561
Lynott-2013-400-48	48	development			1	2.11764705882353	1.29411764705882	1.64705882352941	1.11764705882353	3.76470588235294	1.4950900031928	1.57181049598675	1.57881191369445	1.53632487373181	0.903424856082804	Visual	0.266272189349112
Lynott-2013-400-49	49	direction	DIRECTION	3427	1	2.29411764705882	0.294117647058824	1.41176470588235	0.764705882352941	4.05882352941176	1.68688714361516	0.587867532097256	1.50244898122248	1.03255821656129	1.02899151085505	Visual	0.426666666666667
Lynott-2013-400-50	50	dispute	DISPUTE	3956	1	3.23529411764706	0.117647058823529	0.823529411764706	0.176470588235294	3.58823529411765	1.52189896858768	0.332105582077536	1.42457423980145	0.528594139870924	1.22774302733775	Visual	0.437037037037037
Lynott-2013-400-51	51	distinction			1	2.17647058823529	1.47058823529412	1.94117647058824	1.52941176470588	2.94117647058824	1.59041245112891	1.62471716995696	1.6759545129304	1.62471716995696	1.39061983640813	Visual	0.146198830409357
Lynott-2013-400-52	52	dive			1	2	0.176470588235294	1.76470588235294	0.411764705882353	3.88235294117647	0.935414346693485	0.392952623996688	1.64048056086875	0.618346942400842	0.927520413601263	Visual	0.45
Lynott-2013-400-53	53	doctor	PHYSICIAN	597	1	3	0.705882352941177	1.64705882352941	1.29411764705882	4.47058823529412	1.2747548783982	1.21267812518167	1.76568600232984	1.21267812518167	0.717430053979439	Visual	0.338624338624339
Lynott-2013-400-54	54	drama			1	3.23529411764706	0.235294117647059	0.941176470588235	0.411764705882353	3.94117647058824	1.52189896858768	0.562295714538387	1.14403825522216	0.795206225564457	1.39061983640813	Visual	0.422818791946309
Lynott-2013-400-55	55	dream	DREAM	2374	1	2.17647058823529	0.529411764705882	0.823529411764706	0.764705882352941	3.17647058823529	1.74052054417806	0.943242218283799	1.42457423980145	1.0914103126635	1.74052054417806	Visual	0.354330708661417
Lynott-2013-400-56	56	duty	OBLIGATION (DUTY)	3471	1	1.58823529411765	0.176470588235294	0.470588235294118	0.352941176470588	2.41176470588235	1.27763568405726	0.392952623996688	0.943242218283799	0.701888209634219	1.22774302733775	Visual	0.447058823529411
Lynott-2013-400-57	57	economy			0.941176470588235	1.88235294117647	0.058823529411765	0.470588235294118	0.125	2.11764705882353	1.65387246111877	0.242535625036333	1.00732610526728	0.341565025531987	1.7278003697323	Visual	0.442338072669826
Lynott-2013-400-58	58	edge	EDGE	863	1	0.529411764705882	0.176470588235294	3.58823529411765	0.117647058823529	3.94117647058824	0.799816155346303	0.392952623996688	1.1213175023946	0.332105582077536	0.826936230559385	Visual	0.45774647887324
Lynott-2013-400-59	59	education			1	3.70588235294118	0.529411764705882	1.05882352941176	0.588235294117647	3.94117647058824	1.26316595714661	0.943242218283799	1.29762225990916	0.939336436627724	0.899346167730627	Visual	0.347305389221557
Lynott-2013-400-60	60	emotion	FEELING (EMOTION)	2573	1	2.88235294117647	0.941176470588235	2.41176470588235	0.764705882352941	3.64705882352941	1.65387246111877	1.39061983640813	1.7698454568624	1.14724734499071	1.36661884182223	Visual	0.270718232044199
Lynott-2013-400-61	61	enthusiasm			1	3.29411764705882	0.529411764705882	1.29411764705882	0.529411764705882	3.70588235294118	1.44761467086173	0.943242218283799	1.44761467086173	0.799816155346303	0.848874687627166	Visual	0.339622641509435
Lynott-2013-400-62	62	entrance			1	1	0.176470588235294	1.88235294117647	0.647058823529412	4.35294117647059	1.4142135623731	0.392952623996688	1.65387246111877	0.931475742477242	0.785905247993376	Visual	0.518248175182482
Lynott-2013-400-63	63	equipment			1	1.52941176470588	0.411764705882353	3.35294117647059	0.882352941176471	4.23529411764706	0.943242218283799	0.870260272089029	1.22173935797433	0.992619825334483	0.562295714538387	Visual	0.367231638418079
Lynott-2013-400-64	64	estimate			1	1.58823529411765	0.823529411764706	1.58823529411765	0.705882352941177	2.70588235294118	1.32565189291023	1.23669388480168	1.62245275468239	0.985184366143778	1.6494205756247	Visual	0.26984126984127
Lynott-2013-400-65	65	exchange			1	1.88235294117647	0.529411764705882	1.76470588235294	0.647058823529412	3.17647058823529	1.36392599419729	1.17885787199006	1.67814673690599	1.16946443247477	1.4677914581799	Visual	0.330882352941176
Lynott-2013-400-66	66	excitement	EXCITEMENT	3846	1	3.52941176470588	1.17647058823529	2.17647058823529	1.29411764705882	3.94117647058824	1.17885787199006	1.42457423980145	1.55061657565817	1.57181049598675	1.08803654782905	Visual	0.228155339805826
Lynott-2013-400-67	67	expansion			0.941176470588235	1.70588235294118	0.470588235294118	2.8125	0.411764705882353	3.94117647058824	1.26316595714661	0.943242218283799	1.55857841210081	0.870260272089029	1.14403825522216	Visual	0.377804014167651
Lynott-2013-400-68	68	extreme			1	2.23529411764706	1.58823529411765	1.94117647058824	1.82352941176471	3.41176470588235	1.4374200745044	1.66052791038768	1.7128407776007	1.74052054417806	1.62245275468239	Visual	0.165775401069518
Lynott-2013-400-69	69	eye	EYE	1248	1	0.058823529411765	0	2.23529411764706	0	4.76470588235294	0.242535625036333	0	1.4374200745044	0	0.664211164155071	Visual	0.675
Lynott-2013-400-70	70	fact			1	3.35294117647059	0.647058823529412	1.17647058823529	1.05882352941176	3.35294117647059	1.6560939160638	1.3200935795706	1.55061657565817	1.56007164239716	1.57881191369445	Auditory	0.282208588957055
Lynott-2013-400-71	71	factory			1	3.17647058823529	0.588235294117647	1.47058823529412	3.05882352941176	4.58823529411765	1.42457423980145	1.1213175023946	1.46277335303626	1.02899151085505	0.507299656195892	Visual	0.310502283105023
Lynott-2013-400-72	72	failure			1	2.41176470588235	0.941176470588235	1.29411764705882	0.705882352941177	3.47058823529412	1.50244898122248	1.29762225990916	1.44761467086173	1.10480235123488	1.12459142907677	Visual	0.313333333333334
Lynott-2013-400-73	73	faint			1	1.05882352941176	0.411764705882353	2.05882352941176	0.294117647058824	3	1.08803654782905	0.870260272089029	1.78432719236461	0.469668218313862	1.36930639376292	Visual	0.396551724137931
Lynott-2013-400-74	74	fear	FEAR (FRIGHT)	781	1	2.17647058823529	0.705882352941177	1.88235294117647	0.823529411764706	3.47058823529412	1.94407092584244	0.985184366143778	1.45268514057488	1.23669388480168	1.66274047354148	Visual	0.305194805194805
Lynott-2013-400-75	75	feel	FEELING (HAPTIC SENSE)	2521	0.941176470588235	1.23529411764706	1.125	4.76470588235294	0.764705882352941	1.94117647058824	1.71498585142509	1.5	0.970142500145332	1.4374200745044	1.8864844365676	Haptic	0.406881077038145
Lynott-2013-400-76	76	file	FILE (TOOL)	3407	1	0.764705882352941	0.117647058823529	2.41176470588235	0.235294117647059	4.05882352941176	0.903424856082804	0.332105582077536	1.27763568405726	0.562295714538387	0.826936230559385	Visual	0.51937984496124
Lynott-2013-400-77	77	finance			1	1.17647058823529	0.235294117647059	1.17647058823529	0.176470588235294	2.94117647058824	1.33394593769983	0.562295714538387	1.62923655885383	0.528594139870924	1.2485285456936	Visual	0.484536082474228
Lynott-2013-400-78	78	find			1	1.76470588235294	0.647058823529412	3.11764705882353	1.64705882352941	3.94117647058824	1.85504082720253	0.996316746232607	1.7278003697323	1.41161151129605	1.47777654921567	Visual	0.296296296296297
Lynott-2013-400-79	79	finish	END (OF TIME)	743	1	2.23529411764706	0.705882352941177	1	0.705882352941177	3.35294117647059	1.6019289842525	1.40377641926844	1.5	1.26316595714661	1.22173935797433	Visual	0.330882352941176
Lynott-2013-400-80	80	food	FOOD	256	1	1.47058823529412	4.88235294117647	3.41176470588235	4.52941176470588	4.29411764705882	1.50489397711365	0.332105582077536	1.22774302733775	0.624264272846798	0.77174363314129	Gustatory	0.183544303797468
Lynott-2013-400-81	81	form			1	0.882352941176471	0.411764705882353	2	0.470588235294118	3.23529411764706	1.40900465494159	0.712287119900726	1.87082869338697	0.943242218283799	1.751050105105	Visual	0.403361344537815
Lynott-2013-400-82	82	formation			1	0.882352941176471	0.470588235294118	1.58823529411765	0.352941176470588	3.76470588235294	0.857492925712544	0.799816155346303	1.46025783380075	0.701888209634219	1.39326109203847	Visual	0.483333333333333
Lynott-2013-400-83	83	friend	FRIEND	1325	1	4.11764705882353	0.352941176470588	3.05882352941176	2.05882352941176	4.76470588235294	1.36392599419729	0.701888209634219	1.63823793430984	1.47777654921567	0.562295714538387	Visual	0.307377049180328
Lynott-2013-400-84	84	function			1	2	0.705882352941177	1.52941176470588	0.705882352941177	3.11764705882353	1.54110350074224	1.10480235123488	1.58578241961277	1.21267812518166	1.45268514057488	Visual	0.299270072992701
Lynott-2013-400-85	85	gesture			1	0.823529411764706	0.058823529411765	1.94117647058824	0.117647058823529	4.52941176470588	0.727606875108999	0.242535625036333	1.7128407776007	0.332105582077536	0.717430053979439	Visual	0.598425196850393
Lynott-2013-400-86	86	glass	GLASS	604	1	2.05882352941176	0.352941176470588	3.82352941176471	0.235294117647059	4.47058823529412	1.59963231069261	0.606339062590832	0.88284300116492	0.437237316097603	0.717430053979439	Visual	0.387096774193549
Lynott-2013-400-87	87	grade			1	1.05882352941176	0.058823529411765	0.411764705882353	0.117647058823529	2.76470588235294	1.29762225990916	0.242535625036333	0.712287119900726	0.485071250072666	1.4374200745044	Visual	0.613333333333334
Lynott-2013-400-88	88	grass	GRASS	606	1	0.647058823529412	0.352941176470588	3.70588235294118	3.05882352941176	4.70588235294118	0.785905247993376	0.996316746232607	0.919558717697852	0.966345450349804	0.587867532097255	Visual	0.349056603773585
Lynott-2013-400-89	89	guilt			1	1.29411764705882	0.294117647058824	1	0.352941176470588	2.23529411764706	1.31171194829281	0.469668218313862	1.4142135623731	0.606339062590832	1.48026229790137	Visual	0.375
Lynott-2013-400-90	90	hat	HAT	771	1	0.352941176470588	0	3.29411764705882	0.647058823529412	4.58823529411765	0.701888209634219	0	1.4901638283404	0.931475742477242	0.618346942400842	Visual	0.516556291390729
Lynott-2013-400-91	91	health			0.882352941176471	1.58823529411765	0.647058823529412	2.3125	1.1875	3.64705882352941	1.46025783380075	0.996316746232607	1.57982066492793	1.10867789130417	1.3200935795706	Visual	0.31974921630094
Lynott-2013-400-92	92	heaven	HEAVEN	1565	1	1.76470588235294	0.588235294117647	0.882352941176471	0.823529411764706	1.52941176470588	1.78638642812473	1.50244898122248	1.69124040799854	1.70423348303743	1.77192152262817	Auditory	0.210526315789474
Lynott-2013-400-93	93	hide	LEATHER OR HIDE	3326	1	1.05882352941176	0.176470588235294	1.29411764705882	0.411764705882353	3.29411764705882	1.29762225990916	0.392952623996688	1.40377641926844	0.712287119900726	1.4901638283404	Visual	0.5
Lynott-2013-400-94	94	hole	HOLE	1667	1	0.411764705882353	0.058823529411765	2.58823529411765	0.470588235294118	4.23529411764706	0.618346942400842	0.242535625036333	1.54348726628258	0.874474632195206	0.664211164155071	Visual	0.537878787878788
Lynott-2013-400-95	95	honey	HONEY	942	1	0.647058823529412	4.76470588235294	2.82352941176471	3.76470588235294	4.11764705882353	1.27186754767292	0.562295714538387	1.18507880105328	1.14724734499071	0.927520413601264	Gustatory	0.255474452554744
Lynott-2013-400-96	96	hour	HOUR	1353	1	1.41176470588235	0.058823529411765	0.235294117647059	0.117647058823529	2.76470588235294	1.73417211982446	0.242535625036333	0.562295714538387	0.332105582077536	1.78638642812473	Visual	0.58974358974359
Lynott-2013-400-97	97	impression			1	2.58823529411765	0.941176470588235	1	1.29411764705882	3.70588235294118	1.41681083464818	1.43486010795888	1.11803398874989	1.4901638283404	1.04670350878084	Visual	0.290123456790124
Lynott-2013-400-98	98	inch			1	0.176470588235294	0.058823529411765	2.29411764705882	0.058823529411765	4	0.392952623996688	0.242535625036333	1.31171194829281	0.242535625036333	1.17260393995586	Visual	0.598214285714286
Lynott-2013-400-99	99	incident			1	3.11764705882353	0.470588235294118	1.41176470588235	1.35294117647059	4.17647058823529	1.4950900031928	0.717430053979439	1.41681083464818	1.41161151129605	0.88284300116492	Visual	0.35195530726257
Lynott-2013-400-100	100	income			1	1.11764705882353	0.470588235294118	0.882352941176471	0.117647058823529	3	1.45268514057488	1.00732610526728	1.36392599419729	0.332105582077536	1.5	Visual	0.515789473684211
Lynott-2013-400-101	101	increase	INCREASE	1041	1	2.29411764705882	1.11764705882353	2.23529411764706	1.29411764705882	3.76470588235294	1.4901638283404	1.69124040799854	1.48026229790137	1.4901638283404	0.664211164155071	Visual	0.247252747252747
Lynott-2013-400-102	102	independence			1	2.11764705882353	0.294117647058824	0.941176470588235	0.294117647058824	3.29411764705882	1.61564046670262	0.587867532097255	1.51948133565759	0.587867532097255	1.21267812518167	Visual	0.432203389830508
Lynott-2013-400-103	103	influence			1	1.94117647058824	0.352941176470588	0.882352941176471	0.352941176470588	2.58823529411765	1.78432719236461	0.861769724940212	1.45268514057488	0.861769724940212	1.69774937525433	Visual	0.365384615384615
Lynott-2013-400-104	104	instance			1	0.882352941176471	0.176470588235294	0.529411764705882	0.529411764705882	1.64705882352941	1.21872643265298	0.528594139870924	0.874474632195206	1.00732610526728	1.61791441640883	Visual	0.390625
Lynott-2013-400-105	105	interior			1	0.705882352941177	0.235294117647059	3	1.35294117647059	4.58823529411765	0.77174363314129	0.562295714538387	1.4142135623731	1.22173935797433	0.712287119900726	Visual	0.440476190476191
Lynott-2013-400-106	106	junior			1	2.05882352941176	0.235294117647059	1.17647058823529	0.764705882352941	2.94117647058824	1.56007164239716	0.437237316097603	1.33394593769983	1.03255821656129	1.34492510178514	Visual	0.37704918032787
Lynott-2013-400-107	107	kind	KIND (THING)	844	0.941176470588235	2.5	0.25	1.9375	0.375	2.8125	1.59164485150844	0.577350269189626	1.80623918681884	0.718795288428261	1.60078105935821	Visual	0.325396825396825
Lynott-2013-400-108	108	left	LEFT	244	1	1.23529411764706	0.176470588235294	1.76470588235294	0.176470588235294	3.41176470588235	1.56242646885805	0.528594139870924	1.4374200745044	0.528594139870924	1.22774302733775	Visual	0.478260869565217
Lynott-2013-400-109	109	life	LIFE	210	1	3.82352941176471	2.94117647058824	3.41176470588235	3.23529411764706	4.35294117647059	1.28623938856882	1.7128407776007	1.5834623270468	1.56242646885805	0.931475742477242	Visual	0.079470198675497
Lynott-2013-400-110	110	load	LOAD	1679	1	0.823529411764706	0.470588235294118	2	0.588235294117647	2.94117647058824	1.01459931239178	0.717430053979439	1.4142135623731	0.939336436627724	1.34492510178514	Visual	0.362068965517242
Lynott-2013-400-111	111	look	APPEARANCE	1017	1	0.529411764705882	0.176470588235294	0.941176470588235	0.352941176470588	4.76470588235294	0.717430053979439	0.392952623996688	1.08803654782905	0.606339062590832	0.970142500145332	Visual	0.678260869565217
Lynott-2013-400-112	112	loop			1	1.05882352941176	0.235294117647059	2.76470588235294	0.235294117647059	3.70588235294118	1.47777654921567	0.562295714538387	1.52189896858768	0.562295714538387	0.919558717697852	Visual	0.433823529411765
Lynott-2013-400-113	113	machine	MACHINE	144	1	3.76470588235294	0.235294117647059	2.88235294117647	1.52941176470588	4.23529411764706	1.0914103126635	0.752446988556825	1.26897364734145	1.28051000868909	0.562295714538387	Visual	0.316279069767442
Lynott-2013-400-114	114	management			1	2.82352941176471	0.117647058823529	0.352941176470588	0.352941176470588	3.52941176470588	1.50977209031889	0.332105582077536	0.701888209634219	0.701888209634219	0.943242218283799	Visual	0.475409836065573
Lynott-2013-400-115	115	march			1	2.35294117647059	0.235294117647059	0.529411764705882	0.529411764705882	3.05882352941176	1.72992689406909	0.562295714538387	0.799816155346303	0.874474632195206	1.51948133565759	Visual	0.421052631578947
Lynott-2013-400-116	116	master	MASTER	383	0.941176470588235	2.76470588235294	0.294117647058824	0.705882352941177	0.411764705882353	3.4375	1.6019289842525	0.77174363314129	0.985184366143778	0.618346942400842	1.63171688720807	Visual	0.412844036697248
Lynott-2013-400-117	117	mate			1	3.05882352941176	0.411764705882353	2.82352941176471	1.52941176470588	4.47058823529412	1.56007164239716	0.712287119900726	1.59041245112891	1.2307338795828	0.624264272846798	Visual	0.330143540669857
Lynott-2013-400-118	118	matter	MATTER	2150	0.882352941176471	1.5	1.13333333333333	2.125	1.4375	2.625	1.36626010212795	1.4573295865416	1.96214168703486	1.41273965518539	1.66833250083229	Visual	0.169107227208314
Lynott-2013-400-119	119	method	METHOD	3971	1	2.17647058823529	0.235294117647059	0.823529411764706	0.294117647058824	3.05882352941176	1.28623938856882	0.437237316097603	1.07443555632987	0.587867532097255	1.2485285456936	Visual	0.428571428571428
Lynott-2013-400-120	120	minute			1	1.76470588235294	0.058823529411765	0.235294117647059	0.176470588235294	2.76470588235294	1.6019289842525	0.242535625036333	0.562295714538387	0.528594139870924	1.78638642812473	Visual	0.541176470588235
