# from http://comparalex.org/index.php?page=stdlist&id=16
124	0117	cut to shape, sharpen to a point	aiguiser (flèche)
125	0117	cut to shape, sharpen to a point	couper
126	0118	incite	inciter
127	0119	tip, point	bout, pointe
128	0119	tip, point	pointe
129	0120	canine tooth, tooth filed to a point	dent de chien
130	0121	termite	termite
131	0122	ant-hill	fourmilière
132	0123	skin (ya mtu)	peau (d'homme)
133	0124	skin (ya matunda=of fruit)	peau, pelure (de fruit)
134	0125	bite	mordre
135	0126	fish (old Swahili nswi)	poisson
136	0127	wash	laver
137	0128	wash (clothes)	laver (habits)
138	0129	wash, take a bath	se baigner, se laver
139	0130	day	jour, journée
140	0131	look after, care for	prendre soin (de qqn)
141	0131	look after, care for	s'occuper d'une malade, un animal
142	0132	intestines	intestins
143	0133	belly, stomach	ventre
144	0133	belly, stomach	estomac, ventre (interne)
145	0134	lie down	se coucher
146	0135	have sexual intercourse with	faire l'amour, avoir des relations sexuelles
147	0136	sleep (v)	dormir
148	0137.	spend time	passer le temps
149	0138	bridge	pont
150	0139	bridge (wa mbao)	pont
151	0140	stretch oneself	s'étirer
152	0141	be spread out	s'étaler
153	0141	be spread out	se répandre
154	0142	follow	suivre
155	0143	follow (in order)	suivre (en ordre)
156	0144	long	(être) long
157	0145	serpent, snake	serpent
158	0146	today	aujourd'hui
159	0147	beard	barbe
160	0148	avoid	éviter
161	0149	rest heavily on, be burdensome	s'appuyer sur, être un fardeau
162	0151	lame, be	boiteux
163	0152	be mutilated	être mutilé
164	0153	cripple	estropié, mutilé
165	0154	make straight	redresser, redonner une forme droite
166	0155	increase	augmenter (intr)
167	0155a	become long	rallonger, render plus long
168	0156	eat	manger
169	0157	righthand	droit (main)
170	0158	snare, trap	piège
171	0159	pay	payer (les marchandises, les services)
172	0160	cry, wail	pleurer
173	0161	bedstead, bed frame	châlit, bois de lit
174	0162	bed	lit
175	0163	mourning	deuil
176	0164	grief, sorrow	chagrin, peine
177	0165	cultivate	cultiver
178	0166	tongue	langue
179	0167	work	travail
180	0168	agriculture	agriculture
181	0169	root	racine
182	0170	sink	couler, sombrer
183	0171	bring to light	réléver, apporter au lumière
184	0172	pull up, root up	tirer de
185	0173	pull up, come to a halt	s'arrêter
186	0174	turn round (tr.)	tourner
187	0175	white man	homme blanc
188	0176	stop up, fill a hole	boucher
189	0176	stop up, fill a hole	remplir
190	0177	pool	étang
191	0178	lake	lac
192	0179	bury	enterrer, ensevelir
193	0180	quench, extinguish	éteindre
194	0181	get lost	(être) perdu, égaré
195	0182	spirit (of dead person)	esprit (invisible) d'un défunt
196	0183	go round, turn round	contourner
197	0183	go round, turn round	se retourner
198	0184	surround	entourer
199	0185	twist	tordre
200	0186	bend, twist	tordre, tortiller, courber
201	0187	wind up (thread)	enrouler
202	0188	close	fermer (un carton, une porte)
203	0189	fish-hook	hameçon
204	0190	fish	poisson
205	0191	fish up, pull out	repêcher
206	0192	whistling	siffleur
207	0193	bewitch	ensorceler
208	0194	witchcraft	sorcellerie
209	0195	sorcerer	sorcier
210	0196	drizzle	pluie fine, bruine
211	0197	rainy season	saison des pluies, hivernage
212	0198	lip	lèvre
213	0199	ask for	demander
214	0200	look for, hand around (to get something)	mendier
215	0201	sore	plaie
216	0202	start off, send away	envoyer
217	0203	arrange, put in order	arranger, mettre en ordre
218	0204	arrange, put right, repair	réparer
219	0204	arrange, put right, repair	arranger, mettre en ordre
220	0205	guide aright	diriger, guider
221	0206	increase, make greater	agumenter
222	0207	pack (mizigo)	emballer, empaqueter
223	0208	pack, press together	s'appuyer sur
224	0209	river	rivière, fleuve
225	0210	well (n)	puits
226	0211	number	nombre / numero
227	0212	groove, furrow	sillon
228	0213	line, row	ligne des objets
229	0214	being one-eyed	le fait d'avoir un oeuil
230	0215	dream	rêve
231	0216	fight	se battre, combattre
232	0217	overcome; win, vanquish	vaincre
233	0217	overcome; win, vanquish	gagner
234	0218	kill	tuer
235	0219	put to death	livrer à la mort
236	0220	slaughter	égorger, abattre (un animal)
237	0221	bitter	(être) amer
238	0222	bile	bile
239	0223	bladder	vessie
240	0224	vomit	vomir
241	0225	plait	tresser (les cheveux)
242	0226	male	homme (mâle)
243	0227	husband	mari, époux
244	0228	store up, collect	garder, mettre en réserve, magasiner
245	0229	add up	ajouter
246	0230	construct, put together	construire
247	0231	become burnt	se brûler
248	0232	pass, surpass	passer
249	0233	take off (clothes)	se déshabiller
250	0234	wear (clothes)	porter des vêtements
251	0235	clothe	s'habiller, se vétir
252	0236	paddle (n)	pagaie
253	0237	oar	rame
254	0238	blow bellows	actionner le soufflet
255	0239	roar, rumble	rugir
256	0240	smell (bad)	puer, sentir mauvais
257	0241	smell (sweet)	sentir bon
258	0242	bad smell (of fish)	mauvaise odeur (de poisson)
259	0243	dust, cloud of dust	poussière
260	0244	pull (v.)	tirer
261	0245	divide	diviser, séparer
262	0246	give away (present)	donner comme cadeau
263	0247	turn round, change	se retourner
264	0247	turn round, change	changer (tr), modifier
265	0248	alter, change	se transformer
266	0248	alter, change	changer (tr), modifier
267	0249	go back, return	retourner, rentrer
268	0250	lie on one's back	(être) couché, étendu
269	0250	lie on one's back	se coucher au dos
270	0251	say to, tell to	dire à, parler à
271	0252	abuse	maltraiter
272	0253	speak	parler
273	0254	affair	affaire
274	0255	clan	clan
275	0256	navel	nombril
276	0257	palm (of hand)	paume (de la main)
277	0258	tie up	attacher
278	0259	medicine, remedy	médicament, remède
279	0260	medicine (art of medicine man)	l'art du guérisseur
280	0261	medicine man	guérisseur traditionnel, chaman
281	0262	bind up, splice	lier, attacher
282	0263	how many?	combien?
283	0264	iron	fer
284	0265	copper, brass	cuivre
285	0266	steel	acier
286	0267	tooth	dent
287	0268	stranger, guest	étranger (inconnuu)
288	0269	go	aller
289	0269a	walk	marcher
290	0270	travel	voyager
291	0271	journey	voyage
292	0272	movement	mouvement
293	0273	egg	oeuf
294	0274	act, do	faire, agir
295	0275	imitate	imiter
296	0276	village	village
297	0277	town	ville
298	0278	fly	mouche
299	0278	fly	voler
300	0279	withold from	refuser
301	0279a	abstain	s'abstenir
302	0280	fireplace, hearth, kitchen	foyer
303	0280	fireplace, hearth, kitchen	cuisine
304	0281	name	nom
305	0282	string (n)	ficelle
306	0283	copy a pattern	reproduire avec un broché
307	0284	drum (n)	tambour moyen
308	0285	cow	vache
309	0286	cattle	bétail
310	0287	sheep	mouton
311	0288	horse	cheval
312	0289	duck	canard
313	0290	millipede	iule, mille-pattes
314	0291	rooster (cock)	coq
315	0292	donkey	âne
316	0292a	zebra	zebra
317	0293	tortoise (land)	tortue (terrestre)
318	0294	hare	lièvre
319	0295	frog	grenouille
320	0296	snore, snort	ronfler
321	0296	snore, snort	grogner, s'ébrouer
322	0297	back	dos
323	0297a	backbone	colonne vertébrale, épine dorsale
324	0298	fall	tomber
325	0299	cloth	tissu
326	0300	clothes, material	vêtement(s), habit(s)
327	0301	buy	acheter
328	0302	sell	vendre
329	0303	sky	ciel
330	0304	light, sky	lumière
331	0304	light, sky	ciel
332	0305	cloud	nuage
333	0306	top, peak	le dessus, le haut
334	0307	highest point, utmost	sommet, cime
335	0308	crown of the head	haut de la tête
336	0309	hill	colline
337	0310	leg, foot	jambe
338	0310	leg, foot	pied
339	0311	up, above	en haut
340	0311	up, above	par dessus, au-dessus
341	0312	pig	porc, cochon
342	0313	barren (of living being)	stérile (être vivant)
343	0314	barren (of land)	stérile, improductif (sol)
344	0315	sterile man (or woman)	personne stérile
345	0316	garden	jardin
346	0317	hippopotamus	hippopotame
347	0318	rhinocerous	rhinocéros
348	0319	cross (a river)	traverser (un rivière)
349	0320	hunger	faim
350	0321	rubbish heap	dépotoir, "poubelle"
351	0322	water	eau
352	0323	fingernail	ongle
353	0324	outside	(en) dehors
354	0325	path	chemin, route
355	0326	highway	piste
356	0327	vision	vision (surnaturelle)
357	0329	elephant (=tembo)	éléphant
358	0330	voice	voix
359	0331	sound, cry	son
360	0331	sound, cry	crier
361	0332	smallpox	petite vérole
362	0333	sun	soleil
363	0334	charcoal	charbon de bois
364	0335	crab	crabe
365	0336	embers	braise
366	0337	ashes	cendres
367	0338	woman	femme
368	0339	wife	femme, épouse
369	0340	protect by charm	protéger par fétiche
370	0341	(older) brother	frère (aîné/cadet)
371	0341	(older) brother	 
372	0341	(older) brother	frère aîné
373	0342	palate	palais (de la bouche)
374	0343	squeeze, milk	traire (vaches, chèvres)
375	0344	wring (nguo)	essorer
376	0345	dry up, become dry	tarir, évaporer
377	0345	dry up, become dry	(être) sec
378	0346	dry (adj.)	(être) sec
379	0347	knead	pétrir
380	0348	knee	genou
381	0349	fry	frire
382	0350	roast (kwa moto)	rôtir
383	0351	guinea-fowl	pintade
384	0352	head-pad	coussin de tête
385	0353	inside	à l'intérieur
386	0353a	in the middle of	le milieu
387	0354	look at, examine	regarder
388	0354a	look round	regarder autour
389	0355	cut	couper
390	0356	head	tête
391	0357	tobacco pipe	pipe à tabac
392	0358	grunt, grumble	se plaindre, râler
393	0358	grunt, grumble	grogner (d'effort)
394	0359	dawn, daybreak	aube
395	0360	tail	queue
396	0361	monkey (small, dark-coloured)	singe
397	0362	colobus monkey (w/ long black silk hair, white on 	colobe
398	0363	(small lightish-coloured) monkey	singe
399	0364	baboon, ape	babouin
400	0364	baboon, ape	singe (sorte de)
401	0365	dance (of men, to show courage)	danse des hommes
402	0366	do	faire
403	0367	do, complete, finish	finir, achiever
404	0368	Grant's gazelle	gazelle
405	0369	pound (grain in a mortar to get off the husks)	piler
406	0370	crush by pounding, pulverize	écraser, pulvériser
407	0371	grind (grain with a millstone)	moudre
408	0372	grind coarsely	moudre à gros morceaux
409	0373	gruel	brouet/gruau?
410	0374	porridge	bouillie
411	0375	bread	pain
412	0376	base of tree-trunk	base d'un arbre
413	0377	hardship, distress	difficulté, détresse
414	0378	tramp of feet	pas lourd
415	0379	neck	cou
416	0380	vein	veine
417	0381	brother-in-law, sister-in-law	beau-frère, belle-soeur
418	0382	father-in-law, mother-in-law	beau-père
419	0382	father-in-law, mother-in-law	belle-mère
420	0383	cough	toux
421	0384	be properly flavoured	avoir un bon goût
422	0385	become cool; get well	se refroidir
423	0385	become cool; get well	se remettre, (se) guérir
424	0386	be sharp	(être) pointu, trenchant, aigu
425	0387	snail, slug	escargot, limace
426	0388	East African goshawk	épervier, faucon
427	0389	get intoxicated	s'enivre
428	0390	stare, glare	regarder fixement
429	0391	heap up, ready, set on fire	allumer (un feu)
430	0391	heap up, ready, set on fire	entasser
431	0392	sweep up, collect in a heap (rubbish)	entasser
432	0392	sweep up, collect in a heap (rubbish)	balayer
433	0393	crust	croûte
434	0394	come to an end	fin
435	0395	strike, knock	frapper, donner un coup
436	0395	strike, knock	frapper
437	0396	hit with a hammer	frapper avec un marteau
438	0397	banana (fruit)	banane (douce)
439	0398	banana (plant)	bananier
440	0399	banana for cooking (=matoke)	plantain, banane à cuire
441	0400	fist	poing
442	0401	trunk (of elephant)	trompe (d'éléphant)
443	0402	thin, curved, broad-bladed knife	machette, coupe-coupe
444	0403	nape (of neck)	nuque
445	0404	seize	saisir, arracher
446	0405	grow up, get large, become great	grandir
447	0405	grow up, get large, become great	agrandir
448	0405	grow up, get large, become great	(être) grand, puissant
449	0406	grate	râper
450	0407	stumble	trébucher, broncher
451	0408	get obtain	obtenir, recevoir
452	0409	great, powerful	(être) grand, puissant
453	0410	old (not young)	(être) vieux
454	0411	old person	vieillard(e)
455	0412	ten	dix (10)
456	0413	firewood	bois à brûler
457	0414	kind of pigeon	pigeon
458	0415	(red-eyed) dove	colombe
459	0416	kind of bean	haricot
460	0417	small bean	petit haricot
461	0418	hem, make a border	mettre un bord, ourler
462	0419	gather (flowers, fruit)	cuiellir
463	0420	(cattle or dog) tick	tique, coutil
464	0421	fig-tree	figuier
465	0422	fig-mulberry tree	mûrier
466	0423	dead person	homme mort
467	0424	death	(la) mort
468	0425	die	mourir
469	0426	inheritance	héritage
470	0427	kneel	s'agenouiller
471	0428	give out smoke	fumer
472	0429	keep livestock	exercer l'élevage
473	0430	shoulder	épaule
474	0431	chief	chef
475	0431a	chief, headman	chef
476	0432	grasp, hold in arm	se tenir
477	0433	bone	os
478	0434	short	(être) court
479	0435	oil	huile
480	0436	mother	mère
481	0437	dew	rosée
482	0438	swallow	avaler
483	0439	left-hand	main gauche
484	0440	one (=moja)	un (1)
485	0441	pour away	verser
486	0441	pour away	verser
487	0442	four	quatre (4)
488	0443	eight	huit (8)
489	0444	thick, fat	épais
490	0444	thick, fat	(être) épais, gras
491	0445	tomato	tomate
492	0446	urinate	uriner, pisser
493	0446a	defecate	déféquer, chier
494	0447	finger	doigt
495	0448	drink	boire
496	0449	give	donner
497	0450	separate, leave each other	se séparer
498	0451	separate, set apart	séparer
499	0452	twin	jumeau
500	0453	scrape	gratter, racler
501	0454	small gazelle	gazelle (gén.)
502	0455	thatched roof	toit de chaume
503	0456	pack, flock, group	volée
504	0457	pack, bale, bundle	paquet, faisceau
505	0458	fork, bifurcation	bifurcation, embranchement (de la route)
506	0459	palpitate	palpiter, battre très fort (coeur)
507	0460	become jammed	s'enfoncer
508	0461	be fully grown	(être) matur
509	0462	fan, wave	éventer
510	0462	fan, wave	vague
511	0463	blow away	s'envoler
512	0464	(disembodied) spirit	esprit (désincarné)
513	0465	cold	froid
514	0466	diminish, grow less	diminuer (intr)
515	0467	light in weight	(être) léger
516	0468	bend	courber
517	0468	bend	courbe
518	0469	which?	(le) quel?
519	0470	slap	gifler, donner une claque
520	0471	cook	(faire) cuire, cuisiner
521	0472	ripen	mûrir
522	0473	ripe	(être) mûr (fruit)
523	0474	fire	feu
524	0475	puff-adder	vipère
525	0476	handle, haft	poignée, manche, anse
526	0477	kidney	rein
527	0478	arrive	arriver
528	0479	pinch, make narrow	serrer
529	0480	suck	sucer
530	0481	darkness	obscurité
531	0482	blind person	(un) aveugle
532	0484	nose	nez
533	0485	be quiet	être tranquille
534	0486	cease, finish	cesser, s'arrêter
535	0486	cease, finish	finir, achiever
536	0487	strip off (e.g. grains of corn)	écorcer, enlever (l'écorce)
537	0488	field rat	rat des champs
538	0489	breath, breathing	souffle, haleine
539	0490	breathe, rest	respirer
540	0490	breathe, rest	se reposer
541	0491	eagle, bird of prey	aigle
542	0492	eagerness, zeal	zèle
543	0493	flap the wings wildly, flutter	battre les ailes
544	0494	penetrate	pénétrer
545	0495	boil, abscess	abcès
546	0496	blow on, blow up	gonfler
547	0497	befit, suit	convenir (à qqn)
548	0498	be fitting, behove	convenir
549	0499	resemble	ressembler
550	0500	revive	reprendre connaissance
551	0501	weave, knit	tisser
552	0502	foam	écume
553	0503	dig	creuser
554	0504	dig up, dig out	récolter, déterrer (ignames)
555	0505	come on suddenly, take in the act	surprendre
556	0506	go out	sortir
557	0507	war	guerre
558	0508	bow	arc (de chasse)
559	0509	branch	branche (d'arbre)
560	0510	platform	plateforme
561	0511	lamp	lampe, torche
562	0512	divorce	divorcer
563	0513	iron ore	fer brut
564	0514	buttocks	fesse
565	0515	cheek	joue
566	0516	final, decisive	(être) dernier
567	0516	final, decisive	décider
568	0517	sweet, pleasant	agreable
569	0518	pronounce	prononcer
570	0519	strut proudly	se pavaner
571	0520	crawl, creep	ramper, marcher à quatre pattes
572	0520	crawl, creep	ramper (pour un serpent)
573	0521	make offerings to the dead	faire des libations aux morts
574	0522	sacrifice	sacrifice
575	0523	receive	recevoir
576	0524	take a walk	faire une promenade
577	0525	five	cinq (5)
578	0526	centipede	scolopendre
579	0527	spread	étaler (maïs)
580	0527	spread	se répandre, s'étendre
581	0528	shiver	frissonner, trembler
582	0529	draw (water from well)	puiser (de l'eau)
583	0530	tangle	mêler
584	0531	father	père
585	0531a	my father	mon père
586	0532	three	trois (3)
587	0533	spittle	salive
588	0534.	set a trap	tendre (un piège)
589	0535	be leaning	s'appuyer (contre)
590	0536	lean on, rely on	appuyer sur
591	0536	lean on, rely on	s'appuyer (contre)
592	0537	reed	roseau
593	0538	tremble, shake	trembler
594	0539	namely	c'est-à-dire
595	0540	tree	arbre
596	0541	stick	bâton
597	0543	heart	coeur
598	0544	leave(off)	laisser, remettre à plus tard
599	0544	leave(off)	quitter, partir
600	0544	leave(off)	cesser, s'arrêter
601	0545	remain, stay behind	rester, demeurer
602	0546	leave, permission	permission
603	0547	leave, go away	quitter, partir
604	0548	push (v.)	pousser
605	0549	fall short	manquer
606	0550	clod, lump	motte
607	0550	clod, lump	motte (d'argile)
608	0551	unripe, half grown	(être) non-mûr, vert
609	0552	pit, hole	fosse
610	0552	pit, hole	trou
611	0553	press out (oil seed, sugar cane)	presser (huile, canne à sucre)
612	0554	stem of maize, millet, etc	tige (de maïs, de mil)
613	0555	bush	arbuste, buisson
614	0556	forest	forêt
615	0557	cook in water or fat	cuire (dans l'eau ou de l'huile)
616	0558	person	personne
617	0559	thing	chose
618	0560	carry	porter dans les bras
619	0561	heap	tas
620	0562	stack, pile up	mettre en meule
621	0563	ear	oreille
622	0564	bore a hole	percer un trou
623	0565	take, carry	prendre
624	0565	take, carry	porter dans les bras
625	0566	trickle away	couler (goutte à goutte)
626	0567	take up a heavy load	prendre un fardeau
627	0568	giraffe	giraffe
628	0569	use	utiliser
629	0570	send	envoyer (qqch à qqn)
630	0572	hump (of hunchback)	bosse (d'un bossu)
631	0573	hump (of cow)	bosse (de vache)
632	0574	fruit	fruit
633	0575	hole, nest	trou
634	0575	hole, nest	nid
635	0576	basket (wicker-work)	panier, corbeille
636	0577	plaited basket	panier
637	0579	pile up, pile loads on head	amonceler, mettre sur la tête
638	0579	pile up, pile loads on head	entasser
639	0580	ramble	se balader
640	0581	boil up	déborder en bouillonant
641	0581	boil up	(faire) bouillir (l'eau), bouillonner
642	0582	spit	cracher
643	0583	filter, strain	filtrer
644	0583	filter, strain	passer, filtrer, égoutter
645	0584	forge	forge
646	0585	chest	poitrine
647	0586	anvil	enclume
648	0587	face downwards	face au sol
649	0589	sew	coudre
650	0590	open the mouth wide	ouvrir la bouche
651	0591	spread, scatter	répandre
652	0592	spread, smear on	enduire
653	0593	year	an, année
654	0594	suck (the breast)	téter, allaiter
655	0594	suck (the breast)	sucer
656	0595	animal	animal
657	0596	meat	viande
658	0597	child	enfant
659	0598	set out to dry	mettre à secher
660	0599	prepare	préparer (la nourriture)
661	0600	pay attention, take care	faire attention
662	0601	split, crack	éclater
663	0601	split, crack	briser
664	0602	canoe	pirogue, canoë
665	0603	she, he	elle, il
666	0604	try	essayer
667	0605	tsetse-fly	mouche tsetse
668	0606	judge	juger
669	0607	knife	couteau
670	0608	short sword	poignard
671	0609	moonlight	claire de lune
672	0610	white	(être) blanc
673	0611	self	le moi, soi-même
674	0612	cricket (nyenze)	grillon
675	0613	learn	apprendre
676	0614	upright	vertical
677	0615	sing	chanter
678	0616	song	chant, chanson
679	0617	answer a call	répondre à (un appel)
680	0618	steal	voler (dérober)
681	0619	thief	voleur
682	0620	eye	oeil
683	0621	tears	larmes
684	0622	dark, black	(être) foncé, sombre
685	0622	dark, black	(être) noir
686	0623	hear	entendre
687	0624	come	venir
688	0626	know (something or someone)	connaître, savoir
689	0627	sit (e.g. kukaa kitako)	s'asseoir
690	0628	dwell	habiter
691	0629	smoke	fumée
692	0630	have enough to eat or drink, be satiated	être rassasié
693	0631	denial	refus
694	0632	refuse, say no	refuser
695	0633	reject, refuse	rejeter, refuser
696	0634	at the back of	derrière, en arrière
697	0634	at the back of	le dos, l'arrière (de qqch)
698	0635	dip	plonger, tremper (dans l'eau)
699	0636	be pregnant	(être) enceinte, en grossesse
700	0637	your(s) (Pl. 2nd person)	votre
701	0638	pestle	pilon
702	0639	go in, come in	entrer
703	0640	our(s) Pl. 1st person)	notre
704	0641	pour	renverser, répandre (un liquide)
705	0641	pour	verser
706	0642	mushroom	champignon
707	0643	bathe	se laver
708	0644	roast	rôtir
709	0645	burn (tr.)	brûler
710	0646	potter's kiln	four de potier
711	0647	plunder (a town)	piller (un village)
712	0648	destroy, spoil	détruire, gâter
713	0649.	spoil (a child)	gâter (enfant)
714	0650	bask (in the sun), warm oneself	se chauffer (au soleil)
715	0651	thirst	soif
716	0652	feathers, fur	plume
717	0652	feathers, fur	pelage, fourrure
718	0653	bee	abeille
719	0654	honey	miel
720	0655	hard	(être) dur
721	0656	quarrel	querelle
722	0657	lime, whitewash	chaux
723	0658	bird-lime	glu (pour prendre les oiseaux)
724	0659	fishing line	ligne de pêche
725	0660	brook, stream	ruisseau
726	0661	stream, current	courant
727	0662	carpenter's adze	herminette
728	0663	(small) ant	fourmi
729	0664	(reddish-brown biting) ant	fourmi rouge
730	0665	arrow	flèche
731	0666	head of arrow, spear head	fer, pointe (de flèche)
732	0667	axe	hache
733	0668	scythe, sickle	faucille
734	0669	blood	sang
735	0670	body	corps
736	0671	bow, bending	s'incliner (pour saluer)
737	0671	bow, bending	se courber, se pencher
738	0672	chest (of animals and birds)	poitrine (des animaux et des oiseaux)
739	0673	brother, relative, fellow-tribesman	frère, parent
740	0674	bull	taureau
741	0675	dug-out canoe	pirogue
742	0676	boat	bateau
743	0677	king	roi
744	0678	head, chief person	chef
745	0678	head, chief person	chef
746	0680	district, province, country	pays, province
747	0681	heifer	génisse
748	0682	day-time	jour, journée (lumière)
749	0683	evil spirit	démon, esprit mauvais
750	0684	sudden apparition, ghost	spectre (apparition visible)
751	0685	door	porte
752	0686	face	visage
753	0687	fear (n)	peur, crainte
754	0688	awe, fear of God	crainte révérentielle, vénération
755	0689	threaten	menacer
756	0690	hen, fowl	poule
757	0690	hen, fowl	oiseaux
758	0691	shade, shadow	ombre
759	0691	shade, shadow	ombre
760	0692	virgin (bride), girl	vierge
761	0692	virgin (bride), girl	(petite) fille, filette
762	0693	youth	jeunesse
763	0694	he-goat	bouc
764	0695	god	dieu
765	0696	grandfather	grand-père
766	0697	grandmother	grand-mère
767	0698	grass, reeds	herbe
768	0698	grass, reeds	roseau
769	0699	blade of grass	brin (d'herbe)
770	0700	hay	foin
771	0701	gun	fusil
772	0702	hair	cheveux (de tête)
773	0703	flat of hand	plat de la main
774	0704	knot	noeud
775	0705	heel (cha mguu)	talon
776	0705a	elbow (cha mkono)	coude
777	0706	hoe	houe, 'daba'
778	0707	horn, ivory	corne
779	0707	horn, ivory	ivoire
780	0708	house	maison
781	0709	hyena	hyène
782	0710	island	île
783	0711	elephant's tusk	defense (d'éléphant)
784	0712	shin (bone)	tibia
785	0713	magic	magie
786	0714	maize	maïs
787	0715	young man	jeune homme
788	0716	moon	lune
789	0717	mountain	montagne
790	0718	night	nuit
791	0719	palm-wine	vin de palme
792	0720	parrot	perroquet
793	0721	penis	pénis
794	0722	place	endroit, lieu
795	0723	salt (=munyu)	sel
796	0724	shame, modesty	honte, modestie
797	0725	shield (n)	bouclier
798	0726	(his) sister/(her) brother	son frère, sa soeur
799	0727	slave, bond servant	esclave
800	0728	female slave	esclave (femme)
801	0729	male slave	esclave mâle
802	0730	sleeping-place, accommodation	logement
803	0733	spear	lance (javelot)
804	0734	soul, spirit	âme, esprit
805	0735	star	étoile
806	0736	cudgel	massue
807	0737	thin pole	bâton
808	0738	seat, stool, chair	chaise
809	0739	testicle	testicule
810	0740	thorn	épine
811	0741	tobacco	tabac
812	0742	toe	orteil, doigt de pied
813	0743	tomorrow	demain
814	0744	the day after tomorrow	après-demain
815	0745	urine	urine
816	0746	wind	vent
817	0747	womb	utérus
818	0748	pregnancy	grossesse
819	0749	(sweet) potato	potate douce
